STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,ADJUSTMENT,Ajustement,REF_AREA,Zone de référence,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,TRANSACTION,Transaction,INSTR_ASSET,Instruments financiers et actifs non financiers,ACTIVITY,Activité économique,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,REF_YEAR_PRICE,Prix ​​année de référence,BASE_PER,Période de base,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1962-Q1,,129016.2,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1961-Q4,,125206.3,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1961-Q3,,122298.2,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1961-Q2,,114700.2,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1961-Q1,,113316.8,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1960-Q4,,113867.6,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1960-Q3,,119504.8,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1960-Q2,,123133.8,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1960-Q1,,122225.1,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1997-Q4,,1268632.7,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1997-Q3,,1241832.9,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1997-Q2,,1197697.3,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1997-Q1,,1158803.4,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q4,,1111336.5,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q3,,1089842.7,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q2,,1055617.9,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q1,,1032510.4,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q4,,1000003.2,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q3,,987383,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1992-Q1,,731746.5,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1991-Q4,,726469.2,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1991-Q3,,710767.8,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1991-Q2,,691312.9,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1991-Q1,,679240.5,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1990-Q4,,687070,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1990-Q3,,706003.7,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1990-Q2,,708866.3,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1990-Q1,,710056.9,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1989-Q4,,688231.8,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1989-Q3,,676001.2,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1989-Q2,,676921.8,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1989-Q1,,673727.9,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1988-Q4,,670609.2,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1988-Q3,,650784.5,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1988-Q2,,635784.2,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1988-Q1,,643192.4,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1987-Q4,,646236,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1987-Q3,,631710.3,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1987-Q2,,619632,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
